"Data Source type name","Customer Sale Type","Product Type","Shopify Campaign","Data Origin Identifier","Data Source description","Data Source definition label","Data Source id","Data Source name","Campaign","Media type","Paid / Organic","Traffic source","Currency","Funnel Workspace id","Funnel Workspace name","Date","Billing City","Billing Country","Billing Province","Billing Zip Code","Customer Created At","Customer ID","Customer Order Index","Customer Tags","First Visit Campaign","First Visit Content","First Visit Medium","First Visit Referrer URL","First Visit Source","First Visit Source from UTM","First Visit Term","Fully Paid","Last Visit Campaign","Last Visit Content","Last Visit Medium","Last Visit Referrer URL","Last Visit Source","Last Visit Source from UTM","Last Visit Term","Line Item ID","Line Item Name","Order Action Type","Order App Name","Order Created At","Order Discount Code","Order ID","Order Location Name","Order Name","Order Tags","Order Updated At","Product ID","Product Tags","Product Title","Product Vendor","Sale Action Type","Sale ID","Sale Line Type","Sales Channel","Shipping City","Shipping Country","Shipping Province","Shipping Zip Code","Shopify Medium","Shopify Traffic Source","SKU","Transaction Timestamp","Variant ID","Variant Title","Orders","Total Sales (GBP)","Row Count","Clicks","Cost (GBP)","CPC (GBP)","CPM (GBP)","CTR","Impressions","Duties (GBP)","Tips (GBP)","Discounts (GBP)","Gross Sales (GBP)","Line Item Original Unit Price (GBP)","Net Sales (GBP)","Returns (GBP)","Sales Quantity","Shipping (GBP)","Taxes (GBP)","Total Amount Including Taxes (GBP)","Total Discount Amount Excluding Taxes (GBP)","Total Discount Amount Including Taxes (GBP)","Total Tax Amount (GBP)"
"Shopify","First-time",,"GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_2023-06_2023-07_Zenith Hub_GLB00047XW","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_202...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sheffield","United Kingdom","England","S13 9BA","2023-07-23 03:14:49","6754423668904","1","","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_2023-06_2023-07_Zenith Hub_GLB00047XW","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_SUMMER_SALE_STATIC_02.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","paid-social","http://m.facebook.com/","Facebook","fb",,"True",,,,,,,,,,"REFUND","Online Store","2023-07-23 03:16:53",,"5223359119528",,"UK#17365","SYKES - Shipped","2023-08-21 09:29:31",,,,,"RETURN","16175972843688","ADJUSTMENT","Online Store","Sheffield","United Kingdom","England","S13 9BA","paid-social","fb",,"2023-08-21 09:29:18",,,0,23.99,1,,,,,,,0,0,0,0,0,23.99,-23.99,0,0,0,23.99,0,0,0
"Shopify","First-time","Period Pants","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_2023-06_2023-07_Zenith Hub_GLB00047XW","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_202...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sheffield","United Kingdom","England","S13 9BA","2023-07-23 03:14:49","6754423668904","1","","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_2023-06_2023-07_Zenith Hub_GLB00047XW","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_SUMMER_SALE_STATIC_02.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","paid-social","http://m.facebook.com/","Facebook","fb",,"True",,,,,,,,"12521484222632","High Waist Floral Heavy - Black / 2XS","REFUND","Online Store","2023-07-23 03:16:53",,"5223359119528",,"UK#17365","SYKES - Shipped","2023-08-21 09:29:31","7558937706664","abs:heavy, highwaist, periodpant","High Waist Floral Heavy","intimawear by Bodyform™","RETURN","16175972876456","PRODUCT","Online Store","Sheffield","United Kingdom","England","S13 9BA","paid-social","fb","7795700","2023-08-21 09:29:18","42693820645544","Black / 2XS",0,-23.99,1,,,,,,,0,0,0,0,23.99,-19.99,19.99,-1,0,-4,-23.99,0,0,-4
"Shopify","First-time",,"GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_2023-06_2023-07_Zenith Hub_GLB00047XW","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_202...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sheffield","United Kingdom","England","S13 9BA","2023-07-23 03:14:49","6754423668904","1","","GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C Summer Sale_15June-31July_2023-06_2023-07_Zenith Hub_GLB00047XW","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_SUMMER_SALE_STATIC_02.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","paid-social","http://m.facebook.com/","Facebook","fb",,"True",,,,,,,,,,"REFUND","Online Store","2023-07-23 03:16:53",,"5223359119528",,"UK#17365","SYKES - Shipped","2023-08-21 09:29:31",,,,,"RETURN","16175972974760","ADJUSTMENT","Online Store","Sheffield","United Kingdom","England","S13 9BA","paid-social","fb",,"2023-08-21 09:29:18",,,0,-23.99,1,,,,,,,0,0,0,0,0,-23.99,23.99,0,0,0,-23.99,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Stoke-on-Trent","United Kingdom","England","ST2 0AY","2023-08-21 19:44:04","6790485803176","1","",,,,"https://www.google.co.uk/","Google",,,"True",,,,,,,,"12586702766248","Cotton Hipster Period Pants (3 Pack) Heavy - Black / M","ORDER","Online Store","2023-08-21 19:44:07",,"5258684924072",,"UK#18179","Express Shipping, SYKES - Shipped","2023-08-22 08:07:34","7706449772712","abs:heavy, Cotton, hipster, Multipack, new, rib:3 Pack","Cotton Hipster Period Pants (3 Pack) Heavy","intimawear by Bodyform™","ORDER","16177386913960","PRODUCT","Online Store","Stoke-on-Trent","United Kingdom","England","ST2 0AY",,"Google","7824600","2023-08-21 19:44:03","43071708790952","Black / M",1,43.99,1,,,,,,,0,0,0,36.66,43.99,36.66,0,1,0,7.33,43.99,0,0,7.33
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Stoke-on-Trent","United Kingdom","England","ST2 0AY","2023-08-21 19:44:04","6790485803176","1","",,,,"https://www.google.co.uk/","Google",,,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 19:44:07",,"5258684924072",,"UK#18179","Express Shipping, SYKES - Shipped","2023-08-22 08:07:34",,,,,"ORDER","16177386946728","SHIPPING","Online Store","Stoke-on-Trent","United Kingdom","England","ST2 0AY",,"Google",,"2023-08-21 19:44:03",,,0,5.9,1,,,,,,,0,0,0,0,0,0,0,0,4.92,0.98,5.9,0,0,0.98
"Shopify","First-time","Period Pants","sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Tamworth","United Kingdom","England","B78 3RG","2023-08-21 00:06:36","6789715099816","1","","sag_organic","sag_organic","product_sync","https://www.google.com/","Google","google",,"True",,,,"https://www.google.com/","Google",,,"12584985788584","Bikini Basic Heavy - Black / M","ORDER","Online Store","2023-08-21 00:07:13",,"5257740714152",,"UK#18167","SYKES - Shipped","2023-08-21 08:47:30","7635515310248","abs:heavy, bikini, new, online, periodpant","Bikini Basic Heavy","intimawear by Bodyform™","ORDER","16174758297768","PRODUCT","Online Store","Tamworth","United Kingdom","England","B78 3RG","product_sync","Google","7811800","2023-08-21 00:07:12","42931239813288","Black / M",1,24.99,1,,,,,,,0,0,0,20.82,24.99,20.82,0,1,0,4.17,24.99,0,0,4.17
"Shopify","First-time",,"sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Tamworth","United Kingdom","England","B78 3RG","2023-08-21 00:06:36","6789715099816","1","","sag_organic","sag_organic","product_sync","https://www.google.com/","Google","google",,"True",,,,"https://www.google.com/","Google",,,,,"ORDER","Online Store","2023-08-21 00:07:13",,"5257740714152",,"UK#18167","SYKES - Shipped","2023-08-21 08:47:30",,,,,"ORDER","16174758330536","SHIPPING","Online Store","Tamworth","United Kingdom","England","B78 3RG","product_sync","Google",,"2023-08-21 00:07:12",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Walsall","United Kingdom","England","WS9 0DF","2023-08-21 21:36:07","6790592725160","1","",,,,"https://shop.bodyform.co.uk/cart","direct",,,"True",,,,"https://shop.bodyform.co.uk/blogs/how-it-works/buying-period-pants-for-teenagers","direct",,,"12586944790696","Teen Hipster Starter Kit (3 Pack) - Black / S","ORDER","Online Store","2023-08-21 21:37:50",,"5258817274024",,"UK#18180","PayPal, SYKES - Shipped","2023-08-22 08:07:38","7832583471272","abs:heavy, abs:moderate, hipster, rib:new, Teen","Teen Hipster Starter Kit (3 Pack)","Bodyform™","ORDER","16177747787944","PRODUCT","Online Store","Walsall","United Kingdom","England","WS9 0DF","Direct","direct","7337400","2023-08-21 21:37:48","43705352388776","Black / S",1,44.99,1,,,,,,,0,0,0,37.49,44.99,37.49,0,1,0,7.5,44.99,0,0,7.5
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Walsall","United Kingdom","England","WS9 0DF","2023-08-21 21:36:07","6790592725160","1","",,,,"https://shop.bodyform.co.uk/cart","direct",,,"True",,,,"https://shop.bodyform.co.uk/blogs/how-it-works/buying-period-pants-for-teenagers","direct",,,,,"ORDER","Online Store","2023-08-21 21:37:50",,"5258817274024",,"UK#18180","PayPal, SYKES - Shipped","2023-08-22 08:07:38",,,,,"ORDER","16177747820712","SHIPPING","Online Store","Walsall","United Kingdom","England","WS9 0DF","Direct","direct",,"2023-08-21 21:37:48",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Wellfield","United Kingdom","England","NE25 9JD","2023-06-14 20:29:53","6714499268776","1","",,,,,,,,"True",,,,,,,,"12435201097896","Cotton Bikini Period Pants (3 Pack) Light - Black / L","REFUND","Online Store","2023-06-14 20:30:48",,"5177752617128",,"UK#16133","PayPal, SYKES - Shipped","2023-08-21 09:37:20","7706397311144","abs:light, bikini, Cotton, Multipack, new, rib:3 Pack","Cotton Bikini Period Pants (3 Pack) Light","intimawear by Bodyform™","RETURN","16175980216488","PRODUCT","Online Store","Wellfield","United Kingdom","England","NE25 9JD",,,"7823300","2023-08-21 09:37:20","43071624020136","Black / L",0,-39.99,1,,,,,,,0,0,0,0,39.99,-33.32,33.32,-1,0,-6.67,-39.99,0,0,-6.67
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,"12586954129576","Brazilian Heavy - Black / 2XS","ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46","7635537035432","abs:heavy, brazilian, new, periodpant","Brazilian Heavy","intimawear by Bodyform™","ORDER","16177761812648","PRODUCT","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct","7813100","2023-08-21 21:42:52","42931293094056","Black / 2XS",1,49.98,1,,,,,,,0,0,0,41.65,24.99,41.65,0,2,0,8.33,49.98,0,0,8.33
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,"12586954162344","Bikini Basic Heavy - Black / 2XS","ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46","7635515310248","abs:heavy, bikini, new, online, periodpant","Bikini Basic Heavy","intimawear by Bodyform™","ORDER","16177761845416","PRODUCT","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct","7804600","2023-08-21 21:42:52","42931239714984","Black / 2XS",0,24.99,1,,,,,,,0,0,0,20.82,24.99,20.82,0,1,0,4.17,24.99,0,0,4.17
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,"12586954195112","Brazilian Moderate - Black / 2XS","ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46","7635563643048","abs:moderate, brazilian, new, periodpant","Brazilian Moderate","intimawear by Bodyform™","ORDER","16177761878184","PRODUCT","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct","7804500","2023-08-21 21:42:52","42931329171624","Black / 2XS",0,91.96,1,,,,,,,0,0,0,76.63,22.99,76.63,0,4,0,15.33,91.96,0,0,15.33
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,"12586954227880","Bikini Basic Moderate - Black / 2XS","ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","intimawear by Bodyform™","ORDER","16177761910952","PRODUCT","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct","7791300","2023-08-21 21:42:52","42224826089640","Black / 2XS",0,24.99,1,,,,,,,0,0,0,20.82,24.99,20.82,0,1,0,4.17,24.99,0,0,4.17
"Shopify","First-time",,,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Weybridge","United Kingdom","England","KT13 8SE","2023-08-21 21:42:52","6790598262952","1","",,,,"https://shop.bodyform.co.uk/collections/period-pants-for-teens","direct",,,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 21:42:56",,"5258822353064",,"UK#18182","Express Shipping, SYKES - Shipped","2023-08-22 08:07:46",,,,,"ORDER","16177761943720","SHIPPING","Online Store","Weybridge","United Kingdom","England","KT13 8SE","Direct","direct",,"2023-08-21 21:42:52",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants",,"shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Whitley Bay","United Kingdom","England","NE26 1AE","2023-07-11 18:35:48","6743377019048","1","",,,,"https://l.facebook.com/","Facebook",,,"True",,,,,,,,"12496778821800","Bikini Basic Moderate - Deep Ocean / M","REFUND","Online Store","2023-07-11 18:37:58",,"5210432962728",,"UK#16903","PayPal, SYKES - Shipped","2023-08-21 09:12:29","5592255168680","abs:moderate, bikini, online, periodpant","Bikini Basic Moderate","intimawear by Bodyform™","RETURN","16175946662056","PRODUCT","Online Store","Whitley Bay","United Kingdom","England","NE26 1AE",,"Facebook","7788400","2023-08-21 09:12:29","42716057796776","Deep Ocean / M",0,-17.49,1,,,,,,,0,0,0,0,17.49,-14.57,14.57,-1,0,-2.92,-17.49,0,0,-2.92
"Shopify","First-time","Period Pants","sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sutton","United Kingdom","England","SM2 6TB","2023-08-21 06:37:13","6789981864104","1","","sag_organic","sag_organic","product_sync",,"an unknown source","google",,"True",,,,,,,,"12585598484648","Teen Hipster Waistband (3 Pack) Heavy - Black / M","ORDER","Online Store","2023-08-21 06:39:37",,"5258071703720",,"UK#18168","PayPal, SYKES - Shipped","2023-08-21 08:47:34","7832583110824","abs:heavy, hipster, rib:new, Teen","Teen Hipster Waistband (3 Pack) Heavy","Bodyform™","ORDER","16175698116776","PRODUCT","Online Store","Worcester Park","United Kingdom","England","KT4 7PD","product_sync","google","7336700","2023-08-21 06:39:35","43705350291624","Black / M",1,49.99,1,,,,,,,0,0,0,41.66,49.99,41.66,0,1,0,8.33,49.99,0,0,8.33
"Shopify","First-time",,"sag_organic","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","sag_organic","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Sutton","United Kingdom","England","SM2 6TB","2023-08-21 06:37:13","6789981864104","1","","sag_organic","sag_organic","product_sync",,"an unknown source","google",,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 06:39:37",,"5258071703720",,"UK#18168","PayPal, SYKES - Shipped","2023-08-21 08:47:34",,,,,"ORDER","16175698149544","SHIPPING","Online Store","Worcester Park","United Kingdom","England","KT4 7PD","product_sync","google",,"2023-08-21 06:39:35",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shopify","First-time","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Catterick","United Kingdom","England","DL10 7PT","2023-08-21 06:56:28","6789991727272","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_CAROUSEL_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social",,"an unknown source","fb",,"True",,,,,,,,"12585618112680","Teen Brief Logo Waistband Heavy - Black and orange / 2XS","ORDER","Online Store","2023-08-21 06:56:32","TEENS20","5258084024488",,"UK#18169","SYKES - Shipped","2023-08-22 07:57:07","7832582062248","abs:heavy, brief, rib:new, Teen","Teen Brief Logo Waistband Heavy","Bodyform™","ORDER","16175736946856","PRODUCT","Online Store","Catterick","United Kingdom","England","DL10 7PT","Paid-Social","fb","7329800","2023-08-21 06:56:28","43705346588840","Black and orange / 2XS",1,28.78,1,,,,,,,0,0,5.99,29.97,17.99,23.98,0,2,0,4.8,28.78,5.99,7.2,4.8
"Shopify","First-time","Period Pants","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Catterick","United Kingdom","England","DL10 7PT","2023-08-21 06:56:28","6789991727272","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_CAROUSEL_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social",,"an unknown source","fb",,"True",,,,,,,,"12585618145448","Teen Brief Logo Waistband Moderate - Black and orange / 2XS","ORDER","Online Store","2023-08-21 06:56:32","TEENS20","5258084024488",,"UK#18169","SYKES - Shipped","2023-08-22 07:57:07","7832052793512","abs:moderate, brief, rib:new, Teen","Teen Brief Logo Waistband Moderate","Bodyform™","ORDER","16175736979624","PRODUCT","Online Store","Catterick","United Kingdom","England","DL10 7PT","Paid-Social","fb","7333000","2023-08-21 06:56:28","43700669120680","Black and orange / 2XS",0,12.96,1,,,,,,,0,0,2.69,13.49,16.19,10.8,0,1,0,2.16,12.96,2.69,3.23,2.16
"Shopify","First-time",,"FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","shopify:gid://shopify/Shop/44753682600","Shopify: Bodyform™ - 881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Sales Transaction","881e7e57-a5d9-40e4-a8e3-081b0b0311a3","Bodyform™","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare...","Unknown","Paid","Other","GBP","-NcNKWSmX0z9Fm9v6Yyk","cg_poc_01","2023-08-21","Catterick","United Kingdom","England","DL10 7PT","2023-08-21 06:56:28","6789991727272","1","","FACEBOOK ONLINE TOOL GBP (FB IRE)_GB_Bodyform_Social_FC-All_FC-Underwear_Initial-Purchase_Femcare D2C TEENS_08August-8September_2023-08_2023-09_Zenith Hub_GLB0004HJV","Social-Image__|Washables|Buy-now|Intimawear|UK_BODYFORM_TEENS_CAROUSEL_01.jpg_N/A_None_None_Social_Cost-per-Thousand_Cross-Device/-Screen|","Paid-Social",,"an unknown source","fb",,"True",,,,,,,,,,"ORDER","Online Store","2023-08-21 06:56:32","TEENS20","5258084024488",,"UK#18169","SYKES - Shipped","2023-08-22 07:57:07",,,,,"ORDER","16175737012392","SHIPPING","Online Store","Catterick","United Kingdom","England","DL10 7PT","Paid-Social","fb",,"2023-08-21 06:56:28",,,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
